seat_id,movie_id,theater_id,seat_number,status,showtime_id
26420,3,4,B6,1,26
26421,3,4,B7,1,26
26422,3,4,B8,0,26
26423,3,4,B9,0,26
26424,3,4,C1,1,26
26425,3,4,C2,1,26
26426,3,4,C3,1,26
26427,3,4,C4,0,26
26428,3,4,C5,1,26
26429,3,4,C6,0,26
26430,3,4,C7,1,26
26431,3,4,C8,0,26
26432,3,4,C9,0,26
26433,3,4,D1,0,26
26434,3,4,D2,1,26
26435,3,4,D3,0,26
26436,3,4,D4,0,26
26437,3,4,D5,0,26
26438,3,4,D6,1,26
26439,3,4,D7,1,26
26440,3,4,D8,0,26
26441,3,4,D9,1,26
26442,3,4,E1,0,26
26443,3,4,E2,0,26
26444,3,4,E3,1,26
26445,3,4,E4,1,26
26446,3,4,E5,0,26
26447,3,4,E6,1,26
26448,3,4,E7,1,26
26449,3,4,E8,0,26
26450,3,4,E9,1,26
26451,3,4,A1,0,27
26452,3,4,A2,1,27
26453,3,4,A3,1,27
26454,3,4,A4,1,27
26455,3,4,A5,0,27
26456,3,4,A6,0,27
26457,3,4,A7,1,27
26458,3,4,A8,1,27
26459,3,4,A9,0,27
26460,3,4,B1,0,27
26461,3,4,B2,0,27
26462,3,4,B3,0,27
26463,3,4,B4,1,27
26464,3,4,B5,0,27
26465,3,4,B6,0,27
26466,3,4,B7,1,27
26467,3,4,B8,1,27
26468,3,4,B9,1,27
26469,3,4,C1,0,27
26470,3,4,C2,0,27
26471,3,4,C3,0,27
26472,3,4,C4,0,27
26473,3,4,C5,1,27
26474,3,4,C6,0,27
26475,3,4,C7,0,27
26476,3,4,C8,0,27
26477,3,4,C9,1,27
26478,3,4,D1,1,27
26479,3,4,D2,1,27
26480,3,4,D3,1,27
26481,3,4,D4,0,27
26482,3,4,D5,1,27
26483,3,4,D6,0,27
26484,3,4,D7,0,27
26485,3,4,D8,0,27
26486,3,4,D9,1,27
26487,3,4,E1,0,27
26488,3,4,E2,1,27
26489,3,4,E3,0,27
26490,3,4,E4,0,27
26491,3,4,E5,1,27
26492,3,4,E6,1,27
26493,3,4,E7,0,27
26494,3,4,E8,0,27
26495,3,4,E9,1,27
26496,3,4,A1,1,28
26497,3,4,A2,1,28
26498,3,4,A3,1,28
26499,3,4,A4,1,28
26500,3,4,A5,1,28
26501,3,4,A6,0,28
26502,3,4,A7,1,28
26503,3,4,A8,0,28
26504,3,4,A9,1,28
26505,3,4,B1,1,28
26506,3,4,B2,1,28
26507,3,4,B3,1,28
26508,3,4,B4,1,28
26509,3,4,B5,1,28
26510,3,4,B6,0,28
26511,3,4,B7,0,28
26512,3,4,B8,0,28
26513,3,4,B9,0,28
26514,3,4,C1,1,28
26515,3,4,C2,0,28
26516,3,4,C3,1,28
26517,3,4,C4,0,28
26518,3,4,C5,1,28
26519,3,4,C6,1,28
26520,3,4,C7,0,28
26521,3,4,C8,0,28
26522,3,4,C9,1,28
26523,3,4,D1,1,28
26524,3,4,D2,1,28
26525,3,4,D3,1,28
26526,3,4,D4,1,28
26527,3,4,D5,0,28
26528,3,4,D6,1,28
26529,3,4,D7,1,28
26530,3,4,D8,0,28
26531,3,4,D9,1,28
26532,3,4,E1,0,28
26533,3,4,E2,0,28
26534,3,4,E3,0,28
26535,3,4,E4,0,28
26536,3,4,E5,1,28
26537,3,4,E6,1,28
26538,3,4,E7,0,28
26539,3,4,E8,0,28
26540,3,4,E9,0,28
26541,3,4,A1,1,29
26542,3,4,A2,0,29
26543,3,4,A3,1,29
26544,3,4,A4,0,29
26545,3,4,A5,0,29
26546,3,4,A6,0,29
26547,3,4,A7,1,29
26548,3,4,A8,0,29
26549,3,4,A9,0,29
26550,3,4,B1,1,29
26551,3,4,B2,0,29
26552,3,4,B3,1,29
26553,3,4,B4,1,29
26554,3,4,B5,1,29
26555,3,4,B6,0,29
26556,3,4,B7,1,29
26557,3,4,B8,0,29
26558,3,4,B9,1,29
26559,3,4,C1,0,29
26560,3,4,C2,1,29
26561,3,4,C3,0,29
26562,3,4,C4,0,29
26563,3,4,C5,0,29
26564,3,4,C6,0,29
26565,3,4,C7,1,29
26566,3,4,C8,0,29
26567,3,4,C9,0,29
26568,3,4,D1,0,29
26569,3,4,D2,0,29
26570,3,4,D3,1,29
26571,3,4,D4,0,29
26572,3,4,D5,1,29
26573,3,4,D6,1,29
26574,3,4,D7,1,29
26575,3,4,D8,0,29
26576,3,4,D9,1,29
26577,3,4,E1,1,29
26578,3,4,E2,0,29
26579,3,4,E3,1,29
26580,3,4,E4,0,29
26581,3,4,E5,0,29
26582,3,4,E6,0,29
26583,3,4,E7,0,29
26584,3,4,E8,0,29
26585,3,4,E9,1,29
26586,3,4,A1,1,30
26587,3,4,A2,0,30
26588,3,4,A3,0,30
26589,3,4,A4,1,30
26590,3,4,A5,0,30
26591,3,4,A6,1,30
26592,3,4,A7,0,30
26593,3,4,A8,0,30
26594,3,4,A9,0,30
26595,3,4,B1,1,30
26596,3,4,B2,0,30
26597,3,4,B3,0,30
26598,3,4,B4,0,30
26599,3,4,B5,1,30
26600,3,4,B6,1,30
26601,3,4,B7,0,30
26602,3,4,B8,0,30
26603,3,4,B9,1,30
26604,3,4,C1,1,30
26605,3,4,C2,1,30
26606,3,4,C3,0,30
26607,3,4,C4,0,30
26608,3,4,C5,1,30
26609,3,4,C6,1,30
26610,3,4,C7,1,30
26611,3,4,C8,1,30
26612,3,4,C9,1,30
26613,3,4,D1,1,30
26614,3,4,D2,0,30
26615,3,4,D3,0,30
26616,3,4,D4,1,30
26617,3,4,D5,1,30
26618,3,4,D6,1,30
26619,3,4,D7,0,30
26620,3,4,D8,1,30
26621,3,4,D9,0,30
26622,3,4,E1,0,30
26623,3,4,E2,1,30
26624,3,4,E3,1,30
26625,3,4,E4,1,30
26626,3,4,E5,1,30
26627,3,4,E6,0,30
26628,3,4,E7,1,30
26629,3,4,E8,1,30
26630,3,4,E9,1,30
26631,3,4,A1,0,31
26632,3,4,A2,0,31
26633,3,4,A3,0,31
26634,3,4,A4,0,31
26635,3,4,A5,1,31
26636,3,4,A6,1,31
26637,3,4,A7,1,31
26638,3,4,A8,0,31
26639,3,4,A9,1,31
26640,3,4,B1,1,31
26641,3,4,B2,1,31
26642,3,4,B3,1,31
26643,3,4,B4,1,31
26644,3,4,B5,1,31
26645,3,4,B6,1,31
26646,3,4,B7,1,31
26647,3,4,B8,0,31
26648,3,4,B9,1,31
26649,3,4,C1,0,31
26650,3,4,C2,1,31
26651,3,4,C3,1,31
26652,3,4,C4,1,31
26653,3,4,C5,1,31
26654,3,4,C6,0,31
26655,3,4,C7,0,31
26656,3,4,C8,0,31
26657,3,4,C9,1,31
26658,3,4,D1,0,31
26659,3,4,D2,1,31
26660,3,4,D3,1,31
26661,3,4,D4,1,31
26662,3,4,D5,1,31
26663,3,4,D6,0,31
26664,3,4,D7,1,31
26665,3,4,D8,0,31
26666,3,4,D9,0,31
26667,3,4,E1,1,31
26668,3,4,E2,0,31
26669,3,4,E3,0,31
26670,3,4,E4,1,31
26671,3,4,E5,1,31
26672,3,4,E6,1,31
26673,3,4,E7,1,31
26674,3,4,E8,0,31
26675,3,4,E9,0,31
26676,3,4,A1,1,32
26677,3,4,A2,0,32
26678,3,4,A3,0,32
26679,3,4,A4,0,32
26680,3,4,A5,0,32
26681,3,4,A6,0,32
26682,3,4,A7,1,32
26683,3,4,A8,1,32
26684,3,4,A9,0,32
26685,3,4,B1,1,32
26686,3,4,B2,0,32
26687,3,4,B3,1,32
26688,3,4,B4,0,32
26689,3,4,B5,1,32
26690,3,4,B6,1,32
26691,3,4,B7,1,32
26692,3,4,B8,0,32
26693,3,4,B9,1,32
26694,3,4,C1,0,32
26695,3,4,C2,0,32
26696,3,4,C3,1,32
26697,3,4,C4,1,32
26698,3,4,C5,1,32
26699,3,4,C6,1,32
26700,3,4,C7,1,32
26701,3,4,C8,1,32
26702,3,4,C9,0,32
26703,3,4,D1,0,32
26704,3,4,D2,0,32
26705,3,4,D3,0,32
26706,3,4,D4,1,32
26707,3,4,D5,0,32
26708,3,4,D6,1,32
26709,3,4,D7,0,32
26710,3,4,D8,1,32
26711,3,4,D9,0,32
26712,3,4,E1,1,32
26713,3,4,E2,1,32
26714,3,4,E3,1,32
26715,3,4,E4,0,32
26716,3,4,E5,0,32
26717,3,4,E6,0,32
26718,3,4,E7,1,32
26719,3,4,E8,0,32
26720,3,4,E9,0,32
26721,4,4,A1,0,1
26722,4,4,A2,0,1
26723,4,4,A3,1,1
26724,4,4,A4,1,1
26725,4,4,A5,1,1
26726,4,4,A6,1,1
26727,4,4,A7,1,1
26728,4,4,A8,0,1
26729,4,4,A9,0,1
26730,4,4,B1,1,1
26731,4,4,B2,0,1
26732,4,4,B3,0,1
26733,4,4,B4,1,1
26734,4,4,B5,1,1
26735,4,4,B6,0,1
26736,4,4,B7,0,1
26737,4,4,B8,0,1
26738,4,4,B9,1,1
26739,4,4,C1,0,1
26740,4,4,C2,1,1
26741,4,4,C3,0,1
26742,4,4,C4,0,1
26743,4,4,C5,1,1
26744,4,4,C6,0,1
26745,4,4,C7,0,1
26746,4,4,C8,1,1
26747,4,4,C9,0,1
26748,4,4,D1,0,1
26749,4,4,D2,0,1
26750,4,4,D3,0,1
26751,4,4,D4,1,1
26752,4,4,D5,1,1
26753,4,4,D6,1,1
26754,4,4,D7,1,1
26755,4,4,D8,0,1
26756,4,4,D9,1,1
26757,4,4,E1,0,1
26758,4,4,E2,0,1
26759,4,4,E3,1,1
26760,4,4,E4,0,1
26761,4,4,E5,1,1
26762,4,4,E6,0,1
26763,4,4,E7,1,1
26764,4,4,E8,1,1
26765,4,4,E9,1,1
26766,4,4,A1,0,2
26767,4,4,A2,1,2
26768,4,4,A3,0,2
26769,4,4,A4,1,2
26770,4,4,A5,1,2
26771,4,4,A6,1,2
26772,4,4,A7,1,2
26773,4,4,A8,1,2
26774,4,4,A9,1,2
26775,4,4,B1,1,2
26776,4,4,B2,1,2
26777,4,4,B3,1,2
26778,4,4,B4,1,2
26779,4,4,B5,1,2
26780,4,4,B6,1,2
26781,4,4,B7,0,2
26782,4,4,B8,1,2
26783,4,4,B9,1,2
26784,4,4,C1,1,2
26785,4,4,C2,1,2
26786,4,4,C3,0,2
26787,4,4,C4,1,2
26788,4,4,C5,0,2
26789,4,4,C6,1,2
26790,4,4,C7,0,2
26791,4,4,C8,1,2
26792,4,4,C9,1,2
26793,4,4,D1,1,2
26794,4,4,D2,1,2
26795,4,4,D3,1,2
26796,4,4,D4,1,2
26797,4,4,D5,1,2
26798,4,4,D6,1,2
26799,4,4,D7,0,2
26800,4,4,D8,1,2
26801,4,4,D9,1,2
26802,4,4,E1,1,2
26803,4,4,E2,1,2
26804,4,4,E3,1,2
26805,4,4,E4,1,2
26806,4,4,E5,0,2
26807,4,4,E6,1,2
26808,4,4,E7,0,2
26809,4,4,E8,0,2
26810,4,4,E9,1,2
26811,4,4,A1,0,3
26812,4,4,A2,1,3
26813,4,4,A3,0,3
26814,4,4,A4,0,3
26815,4,4,A5,1,3
26816,4,4,A6,0,3
26817,4,4,A7,0,3
26818,4,4,A8,1,3
26819,4,4,A9,1,3
26820,4,4,B1,0,3
26821,4,4,B2,1,3
26822,4,4,B3,1,3
26823,4,4,B4,1,3
26824,4,4,B5,0,3
26825,4,4,B6,0,3
26826,4,4,B7,0,3
26827,4,4,B8,0,3
26828,4,4,B9,0,3
26829,4,4,C1,1,3
26830,4,4,C2,1,3
26831,4,4,C3,0,3
26832,4,4,C4,1,3
26833,4,4,C5,0,3
26834,4,4,C6,0,3
26835,4,4,C7,1,3
26836,4,4,C8,0,3
26837,4,4,C9,1,3
26838,4,4,D1,0,3
26839,4,4,D2,0,3
26840,4,4,D3,1,3
26841,4,4,D4,0,3
26842,4,4,D5,0,3
26843,4,4,D6,0,3
26844,4,4,D7,0,3
26845,4,4,D8,1,3
26846,4,4,D9,0,3
26847,4,4,E1,0,3
26848,4,4,E2,0,3
26849,4,4,E3,0,3
26850,4,4,E4,0,3
26851,4,4,E5,0,3
26852,4,4,E6,1,3
26853,4,4,E7,0,3
26854,4,4,E8,0,3
26855,4,4,E9,0,3
26856,4,4,A1,1,4
26857,4,4,A2,0,4
26858,4,4,A3,0,4
26859,4,4,A4,0,4
26860,4,4,A5,0,4
26861,4,4,A6,1,4
26862,4,4,A7,1,4
26863,4,4,A8,1,4
26864,4,4,A9,1,4
26865,4,4,B1,1,4
26866,4,4,B2,1,4
26867,4,4,B3,0,4
26868,4,4,B4,1,4
26869,4,4,B5,1,4
26870,4,4,B6,0,4
26871,4,4,B7,1,4
26872,4,4,B8,1,4
26873,4,4,B9,0,4
26874,4,4,C1,0,4
26875,4,4,C2,1,4
26876,4,4,C3,0,4
26877,4,4,C4,1,4
26878,4,4,C5,0,4
26879,4,4,C6,0,4
26880,4,4,C7,1,4
26881,4,4,C8,0,4
26882,4,4,C9,1,4
26883,4,4,D1,0,4
26884,4,4,D2,1,4
26885,4,4,D3,1,4
26886,4,4,D4,0,4
26887,4,4,D5,0,4
26888,4,4,D6,0,4
26889,4,4,D7,1,4
26890,4,4,D8,1,4
26891,4,4,D9,0,4
26892,4,4,E1,0,4
26893,4,4,E2,0,4
26894,4,4,E3,1,4
26895,4,4,E4,0,4
26896,4,4,E5,0,4
26897,4,4,E6,1,4
26898,4,4,E7,0,4
26899,4,4,E8,1,4
26900,4,4,E9,0,4
26901,4,4,A1,0,5
26902,4,4,A2,1,5
26903,4,4,A3,1,5
26904,4,4,A4,1,5
26905,4,4,A5,1,5
26906,4,4,A6,0,5
26907,4,4,A7,1,5
26908,4,4,A8,0,5
26909,4,4,A9,1,5
26910,4,4,B1,0,5
26911,4,4,B2,1,5
26912,4,4,B3,0,5
26913,4,4,B4,1,5
26914,4,4,B5,1,5
26915,4,4,B6,0,5
26916,4,4,B7,1,5
26917,4,4,B8,1,5
26918,4,4,B9,1,5
26919,4,4,C1,1,5
26920,4,4,C2,0,5
26921,4,4,C3,0,5
26922,4,4,C4,0,5
26923,4,4,C5,1,5
26924,4,4,C6,0,5
26925,4,4,C7,1,5
26926,4,4,C8,0,5
26927,4,4,C9,0,5
26928,4,4,D1,1,5
26929,4,4,D2,1,5
26930,4,4,D3,1,5
26931,4,4,D4,0,5
26932,4,4,D5,0,5
26933,4,4,D6,1,5
26934,4,4,D7,0,5
26935,4,4,D8,0,5
26936,4,4,D9,1,5
26937,4,4,E1,0,5
26938,4,4,E2,0,5
26939,4,4,E3,0,5
26940,4,4,E4,1,5
26941,4,4,E5,0,5
26942,4,4,E6,0,5
26943,4,4,E7,0,5
26944,4,4,E8,1,5
26945,4,4,E9,1,5
26946,4,4,A1,1,6
26947,4,4,A2,0,6
26948,4,4,A3,0,6
26949,4,4,A4,1,6
26950,4,4,A5,0,6
26951,4,4,A6,0,6
26952,4,4,A7,0,6
26953,4,4,A8,1,6
26954,4,4,A9,1,6
26955,4,4,B1,0,6
26956,4,4,B2,1,6
26957,4,4,B3,0,6
26958,4,4,B4,0,6
26959,4,4,B5,1,6
26960,4,4,B6,0,6
26961,4,4,B7,0,6
26962,4,4,B8,1,6
26963,4,4,B9,1,6
26964,4,4,C1,0,6
26965,4,4,C2,1,6
26966,4,4,C3,0,6
26967,4,4,C4,1,6
26968,4,4,C5,0,6
26969,4,4,C6,0,6
26970,4,4,C7,1,6
26971,4,4,C8,0,6
26972,4,4,C9,0,6
26973,4,4,D1,0,6
26974,4,4,D2,1,6
26975,4,4,D3,0,6
26976,4,4,D4,1,6
26977,4,4,D5,0,6
26978,4,4,D6,1,6
26979,4,4,D7,1,6
26980,4,4,D8,1,6
26981,4,4,D9,0,6
26982,4,4,E1,1,6
26983,4,4,E2,0,6
26984,4,4,E3,0,6
26985,4,4,E4,0,6
26986,4,4,E5,0,6
26987,4,4,E6,0,6
26988,4,4,E7,1,6
26989,4,4,E8,1,6
26990,4,4,E9,1,6
26991,4,4,A1,0,7
26992,4,4,A2,0,7
26993,4,4,A3,0,7
26994,4,4,A4,0,7
26995,4,4,A5,1,7
26996,4,4,A6,0,7
26997,4,4,A7,0,7
26998,4,4,A8,0,7
26999,4,4,A9,1,7
27000,4,4,B1,0,7
27001,4,4,B2,1,7
27002,4,4,B3,1,7
27003,4,4,B4,1,7
27004,4,4,B5,0,7
27005,4,4,B6,0,7
27006,4,4,B7,0,7
27007,4,4,B8,0,7
27008,4,4,B9,0,7
27009,4,4,C1,0,7
27010,4,4,C2,0,7
27011,4,4,C3,1,7
27012,4,4,C4,1,7
27013,4,4,C5,0,7
27014,4,4,C6,1,7
27015,4,4,C7,0,7
27016,4,4,C8,1,7
27017,4,4,C9,0,7
27018,4,4,D1,1,7
27019,4,4,D2,1,7
27020,4,4,D3,0,7
27021,4,4,D4,1,7
27022,4,4,D5,1,7
27023,4,4,D6,1,7
27024,4,4,D7,0,7
27025,4,4,D8,1,7
27026,4,4,D9,0,7
27027,4,4,E1,1,7
27028,4,4,E2,0,7
27029,4,4,E3,1,7
27030,4,4,E4,0,7
27031,4,4,E5,0,7
27032,4,4,E6,0,7
27033,4,4,E7,1,7
27034,4,4,E8,0,7
27035,4,4,E9,0,7
27036,4,4,A1,1,8
27037,4,4,A2,0,8
27038,4,4,A3,1,8
27039,4,4,A4,1,8
27040,4,4,A5,0,8
27041,4,4,A6,1,8
27042,4,4,A7,0,8
27043,4,4,A8,1,8
27044,4,4,A9,0,8
27045,4,4,B1,0,8
27046,4,4,B2,0,8
27047,4,4,B3,0,8
27048,4,4,B4,0,8
27049,4,4,B5,1,8
27050,4,4,B6,0,8
27051,4,4,B7,1,8
27052,4,4,B8,1,8
27053,4,4,B9,0,8
27054,4,4,C1,0,8
27055,4,4,C2,1,8
27056,4,4,C3,1,8
27057,4,4,C4,0,8
27058,4,4,C5,1,8
27059,4,4,C6,1,8
27060,4,4,C7,1,8
27061,4,4,C8,1,8
27062,4,4,C9,0,8
27063,4,4,D1,0,8
27064,4,4,D2,1,8
27065,4,4,D3,0,8
27066,4,4,D4,0,8
27067,4,4,D5,0,8
27068,4,4,D6,1,8
27069,4,4,D7,1,8
27070,4,4,D8,0,8
27071,4,4,D9,0,8
27072,4,4,E1,1,8
27073,4,4,E2,1,8
27074,4,4,E3,0,8
27075,4,4,E4,1,8
27076,4,4,E5,1,8
27077,4,4,E6,1,8
27078,4,4,E7,1,8
27079,4,4,E8,0,8
27080,4,4,E9,0,8
27081,4,4,A1,0,9
27082,4,4,A2,1,9
27083,4,4,A3,1,9
27084,4,4,A4,0,9
27085,4,4,A5,1,9
27086,4,4,A6,0,9
27087,4,4,A7,0,9
27088,4,4,A8,0,9
27089,4,4,A9,1,9
27090,4,4,B1,0,9
27091,4,4,B2,0,9
27092,4,4,B3,1,9
27093,4,4,B4,1,9
27094,4,4,B5,1,9
27095,4,4,B6,1,9
27096,4,4,B7,0,9
27097,4,4,B8,1,9
27098,4,4,B9,1,9
27099,4,4,C1,1,9
27100,4,4,C2,0,9
27101,4,4,C3,1,9
27102,4,4,C4,0,9
27103,4,4,C5,1,9
27104,4,4,C6,1,9
27105,4,4,C7,0,9
27106,4,4,C8,0,9
27107,4,4,C9,0,9
27108,4,4,D1,1,9
27109,4,4,D2,0,9
27110,4,4,D3,0,9
27111,4,4,D4,1,9
27112,4,4,D5,0,9
27113,4,4,D6,1,9
27114,4,4,D7,1,9
27115,4,4,D8,1,9
27116,4,4,D9,0,9
27117,4,4,E1,0,9
27118,4,4,E2,1,9
27119,4,4,E3,0,9
27120,4,4,E4,0,9
27121,4,4,E5,1,9
27122,4,4,E6,0,9
27123,4,4,E7,1,9
27124,4,4,E8,1,9
27125,4,4,E9,1,9
27126,4,4,A1,0,10
27127,4,4,A2,0,10
27128,4,4,A3,1,10
27129,4,4,A4,1,10
27130,4,4,A5,0,10
27131,4,4,A6,1,10
27132,4,4,A7,0,10
27133,4,4,A8,0,10
27134,4,4,A9,0,10
27135,4,4,B1,0,10
27136,4,4,B2,0,10
27137,4,4,B3,1,10
27138,4,4,B4,1,10
27139,4,4,B5,1,10
27140,4,4,B6,0,10
27141,4,4,B7,0,10
27142,4,4,B8,0,10
27143,4,4,B9,1,10
27144,4,4,C1,0,10
27145,4,4,C2,0,10
27146,4,4,C3,1,10
27147,4,4,C4,1,10
27148,4,4,C5,0,10
27149,4,4,C6,1,10
27150,4,4,C7,1,10
27151,4,4,C8,0,10
27152,4,4,C9,1,10
27153,4,4,D1,1,10
27154,4,4,D2,1,10
27155,4,4,D3,0,10
27156,4,4,D4,0,10
27157,4,4,D5,1,10
27158,4,4,D6,1,10
27159,4,4,D7,1,10
27160,4,4,D8,0,10
27161,4,4,D9,1,10
27162,4,4,E1,1,10
27163,4,4,E2,0,10
27164,4,4,E3,0,10
27165,4,4,E4,0,10
27166,4,4,E5,0,10
27167,4,4,E6,0,10
27168,4,4,E7,0,10
27169,4,4,E8,0,10
27170,4,4,E9,0,10
27171,4,4,A1,1,11
27172,4,4,A2,0,11
27173,4,4,A3,1,11
27174,4,4,A4,1,11
27175,4,4,A5,0,11
27176,4,4,A6,0,11
27177,4,4,A7,0,11
27178,4,4,A8,1,11
27179,4,4,A9,0,11
27180,4,4,B1,1,11
27181,4,4,B2,1,11
27182,4,4,B3,1,11
27183,4,4,B4,0,11
27184,4,4,B5,0,11
27185,4,4,B6,1,11
27186,4,4,B7,0,11
27187,4,4,B8,0,11
27188,4,4,B9,1,11
27189,4,4,C1,1,11
27190,4,4,C2,0,11
27191,4,4,C3,1,11
27192,4,4,C4,0,11
27193,4,4,C5,1,11
27194,4,4,C6,1,11
27195,4,4,C7,0,11
27196,4,4,C8,0,11
27197,4,4,C9,0,11
27198,4,4,D1,0,11
27199,4,4,D2,1,11
27200,4,4,D3,1,11
27201,4,4,D4,0,11
27202,4,4,D5,1,11
27203,4,4,D6,1,11
27204,4,4,D7,1,11
27205,4,4,D8,1,11
27206,4,4,D9,1,11
27207,4,4,E1,0,11
27208,4,4,E2,0,11
27209,4,4,E3,0,11
27210,4,4,E4,0,11
27211,4,4,E5,1,11
27212,4,4,E6,1,11
27213,4,4,E7,1,11
27214,4,4,E8,1,11
27215,4,4,E9,0,11
27216,4,4,A1,0,12
27217,4,4,A2,0,12
27218,4,4,A3,0,12
27219,4,4,A4,1,12
27220,4,4,A5,1,12
27221,4,4,A6,1,12
27222,4,4,A7,0,12
27223,4,4,A8,1,12
27224,4,4,A9,0,12
27225,4,4,B1,0,12
27226,4,4,B2,1,12
27227,4,4,B3,0,12
27228,4,4,B4,0,12
27229,4,4,B5,1,12
27230,4,4,B6,0,12
27231,4,4,B7,1,12
27232,4,4,B8,1,12
27233,4,4,B9,0,12
27234,4,4,C1,1,12
27235,4,4,C2,0,12
27236,4,4,C3,0,12
27237,4,4,C4,0,12
27238,4,4,C5,1,12
27239,4,4,C6,0,12
27240,4,4,C7,0,12
27241,4,4,C8,1,12
27242,4,4,C9,1,12
27243,4,4,D1,0,12
27244,4,4,D2,0,12
27245,4,4,D3,0,12
27246,4,4,D4,1,12
27247,4,4,D5,1,12
27248,4,4,D6,0,12
27249,4,4,D7,0,12
27250,4,4,D8,0,12
27251,4,4,D9,0,12
27252,4,4,E1,1,12
27253,4,4,E2,0,12
27254,4,4,E3,1,12
27255,4,4,E4,1,12
27256,4,4,E5,0,12
27257,4,4,E6,0,12
27258,4,4,E7,0,12
27259,4,4,E8,1,12
27260,4,4,E9,0,12
27261,4,4,A1,1,13
27262,4,4,A2,0,13
27263,4,4,A3,1,13
27264,4,4,A4,0,13
27265,4,4,A5,0,13
27266,4,4,A6,0,13
27267,4,4,A7,0,13
27268,4,4,A8,0,13
27269,4,4,A9,0,13
27270,4,4,B1,0,13
27271,4,4,B2,1,13
27272,4,4,B3,1,13
27273,4,4,B4,0,13
27274,4,4,B5,1,13
27275,4,4,B6,1,13
27276,4,4,B7,0,13
27277,4,4,B8,0,13
27278,4,4,B9,0,13
27279,4,4,C1,1,13
27280,4,4,C2,1,13
27281,4,4,C3,0,13
27282,4,4,C4,0,13
27283,4,4,C5,0,13
27284,4,4,C6,1,13
27285,4,4,C7,1,13
27286,4,4,C8,0,13
27287,4,4,C9,0,13
27288,4,4,D1,0,13
27289,4,4,D2,0,13
27290,4,4,D3,0,13
27291,4,4,D4,1,13
27292,4,4,D5,0,13
27293,4,4,D6,0,13
27294,4,4,D7,1,13
27295,4,4,D8,0,13
27296,4,4,D9,1,13
27297,4,4,E1,1,13
27298,4,4,E2,0,13
27299,4,4,E3,1,13
27300,4,4,E4,0,13
27301,4,4,E5,1,13
27302,4,4,E6,0,13
27303,4,4,E7,1,13
27304,4,4,E8,0,13
27305,4,4,E9,1,13
27306,4,4,A1,1,14
27307,4,4,A2,0,14
27308,4,4,A3,1,14
27309,4,4,A4,1,14
27310,4,4,A5,0,14
27311,4,4,A6,0,14
27312,4,4,A7,0,14
27313,4,4,A8,0,14
27314,4,4,A9,0,14
27315,4,4,B1,1,14
27316,4,4,B2,0,14
27317,4,4,B3,1,14
27318,4,4,B4,1,14
27319,4,4,B5,0,14
27320,4,4,B6,0,14
27321,4,4,B7,0,14
27322,4,4,B8,0,14
27323,4,4,B9,0,14
27324,4,4,C1,0,14
27325,4,4,C2,0,14
27326,4,4,C3,1,14
27327,4,4,C4,0,14
27328,4,4,C5,0,14
27329,4,4,C6,1,14
27330,4,4,C7,1,14
27331,4,4,C8,1,14
27332,4,4,C9,0,14
27333,4,4,D1,0,14
27334,4,4,D2,1,14
27335,4,4,D3,1,14
27336,4,4,D4,1,14
27337,4,4,D5,0,14
27338,4,4,D6,0,14
27339,4,4,D7,0,14
27340,4,4,D8,0,14
27341,4,4,D9,0,14
27342,4,4,E1,0,14
27343,4,4,E2,1,14
27344,4,4,E3,0,14
27345,4,4,E4,1,14
27346,4,4,E5,0,14
27347,4,4,E6,0,14
27348,4,4,E7,1,14
27349,4,4,E8,1,14
27350,4,4,E9,0,14
27351,4,4,A1,1,15
27352,4,4,A2,0,15
27353,4,4,A3,0,15
27354,4,4,A4,1,15
27355,4,4,A5,0,15
27356,4,4,A6,1,15
27357,4,4,A7,1,15
27358,4,4,A8,1,15
27359,4,4,A9,1,15
27360,4,4,B1,0,15
27361,4,4,B2,0,15
27362,4,4,B3,0,15
27363,4,4,B4,1,15
27364,4,4,B5,0,15
27365,4,4,B6,1,15
27366,4,4,B7,0,15
27367,4,4,B8,1,15
27368,4,4,B9,1,15
27369,4,4,C1,0,15
27370,4,4,C2,1,15
27371,4,4,C3,0,15
27372,4,4,C4,0,15
27373,4,4,C5,1,15
27374,4,4,C6,1,15
27375,4,4,C7,0,15
27376,4,4,C8,0,15
27377,4,4,C9,1,15
27378,4,4,D1,1,15
27379,4,4,D2,0,15
27380,4,4,D3,0,15
27381,4,4,D4,0,15
27382,4,4,D5,1,15
27383,4,4,D6,0,15
27384,4,4,D7,0,15
27385,4,4,D8,0,15
27386,4,4,D9,0,15
27387,4,4,E1,1,15
27388,4,4,E2,1,15
27389,4,4,E3,1,15
27390,4,4,E4,1,15
27391,4,4,E5,1,15
27392,4,4,E6,0,15
27393,4,4,E7,0,15
27394,4,4,E8,0,15
27395,4,4,E9,1,15
27396,4,4,A1,0,16
27397,4,4,A2,0,16
27398,4,4,A3,0,16
27399,4,4,A4,0,16
27400,4,4,A5,0,16
27401,4,4,A6,0,16
27402,4,4,A7,1,16
27403,4,4,A8,1,16
27404,4,4,A9,1,16
27405,4,4,B1,1,16
27406,4,4,B2,1,16
27407,4,4,B3,1,16
27408,4,4,B4,0,16
27409,4,4,B5,0,16
27410,4,4,B6,0,16
27411,4,4,B7,1,16
27412,4,4,B8,0,16
27413,4,4,B9,0,16
27414,4,4,C1,0,16
27415,4,4,C2,1,16
27416,4,4,C3,0,16
27417,4,4,C4,0,16
